,EmployeeID,Age,Gender,MaritalStatus,DateBirth,Education,EducationField,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition,OverTime,DistanceFromHome,RemoteWork,BusinessTravel,TrainingTimesLastYear,JobRole,JobLevel,DailyRate,HourlyRate,MonthlyRate,PercentSalaryHike,StockOptionLevel,Salary
1367,1125,38,Male,Single,1985,2,Marketing,7,10.630783517950626,1,0,0,4,2,3,3.0,3,3.0,No,0.0,2,1,travel_rarely,2, sales executive ,3,130.0,32.0,20619.0,16,0,1000000000
1368,nan364,42,Male,Unknown,1981,3,Unknown,4,16.0,1,0,0,2,4,1,3.0,1,3.0,No,0.2638338987905169,29,0,Unknown,3, laboratory technician ,2,188.0,56.0,9558.0,19,0,1000000000
1369,1156,18,Male,Single,2005,1,Unknown,1,10.740613086970745,0,0,0,3,3,4,3.0,3,3.0,Yes,0.0,8,1,Unknown,0, laboratory technician ,1,247.0,80.0,13556.0,12,0,1000000000
1370,1158,41,Male,Unknown,1982,4,Unknown,3,6.0,1,0,0,2,4,1,2.8279343147916176,3,3.0,No,1.0,12,0,Unknown,4, laboratory technician ,1,167.0,46.0,9051.0,11,1,1000000000
1371,1172,35,Male,Unknown,1988,4,Medical,6,11.420491016243348,8,1,7,4,3,2,3.0,2,3.0,No,0.0,1,1,travel_rarely,2, laboratory technician ,1,982.0,58.0,16340.0,12,1,1000000000
1372,1190,32,Female,Unknown,1991,1,Unknown,1,1.0,1,0,0,3,1,3,3.0,3,3.0,No,0.2757703338792577,2,1,Unknown,3, sales representative ,1,862.0,76.0,14947.0,12,3,1000000000
1373,nan365,22,Male,Married,2001,4,Life Sciences,0,1.0,0,0,0,3,4,2,3.0,2,3.0,Yes,1.0,3,1,Unknown,5, research scientist ,1,1256.0,48.0,4223.0,11,1,1000000000
1374,1206,44,Male,Single,1979,3,Unknown,2,6.0,0,0,0,3,3,4,3.0,1,3.157868917105721,No,0.0,26,1,non-travel,3, research scientist ,1,111.0,74.0,4279.0,13,0,1000000000
1375,1210,41,Male,Unknown,1982,2,Life Sciences,6,5.0,1,0,0,1,1,1,1.0,2,3.0,Yes,0.0,5,1,non-travel,2, research scientist ,1,906.0,95.0,20293.0,17,1,1000000000
1376,nan366,40,Male,Unknown,1983,4,Unknown,5,11.607654725995875,0,0,0,2,2,4,3.0,3,3.0,No,0.0,2,0,travel_frequently,2, sales executive ,2,1184.0,62.0,25440.0,12,3,1000000000
1377,nan367,24,Female,Unknown,1999,2,Life Sciences,1,1.0,1,0,0,4,2,1,1.0,3,3.0,Yes,0.2692639458138981,17,1,Unknown,3, laboratory technician ,1,984.0,97.0,3372.0,13,1,1000000000
1378,1242,42,Female,Married,1981,5,Medical,3,10.935358838635386,1,0,0,1,1,3,3.0,3,3.0,No,1.0,26,0,travel_frequently,6, research director ,3,458.0,60.0,23281.0,17,0,1000000000
1379,1256,49,Male,Married,1974,2,Medical,2,23.0,1,0,0,1,3,3,4.0,2,3.1510172722771137,No,0.26950683182692425,4,1,Unknown,2, manager ,5,1098.0,85.0,12124.0,13,1,1000000000
1380,1258,48,Male,Single,1975,2,Technical Degree,5,7.0,1,0,0,4,2,3,2.0,4,3.0,No,0.2761809298052532,2,1,travel_rarely,4, laboratory technician ,1,969.0,76.0,16620.0,11,0,1000000000
1381,1260,29,Male,Unknown,1994,3,Unknown,1,6.0,6,1,0,3,4,2,3.0,3,3.0,No,0.28217283948422117,7,1,travel_rarely,2, healthcare representative ,2,1329.0,82.0,4204.0,11,2,1000000000
1382,1263,48,Male,Single,1975,3,Life Sciences,6,11.17382330988598,1,0,0,4,4,3,4.0,2,3.0,No,0.0,1,1,Unknown,3, research director ,5,715.0,76.0,8733.0,12,0,1000000000
1383,nan368,34,Female,Unknown,1989,3,Technical Degree,0,2.0,1,0,0,3,3,4,2.0,4,3.0,No,0.0,20,1,Unknown,5, research scientist ,1,1320.0,89.0,21643.0,17,0,1000000000
1384,1269,19,Female,Single,2004,3,Life Sciences,1,1.0,1,0,1,2,4,4,3.0,4,3.0,No,0.27041628496784964,25,1,Unknown,2, research scientist ,1,265.0,57.0,21221.0,12,0,1000000000
1385,1270,23,Male,Unknown,2000,2,Unknown,1,1.0,1,0,1,4,3,4,3.0,3,4.0,No,0.0,1,0,Unknown,2, research scientist ,1,373.0,47.0,16901.0,22,1,1000000000
1386,1273,25,Male,Single,1998,1,Unknown,1,1.0,1,1,0,3,4,4,3.0,1,3.1545893391088784,Yes,1.0,32,1,travel_frequently,4, sales representative ,1,599.0,73.0,8040.0,14,0,1000000000
1387,nan369,42,Female,Married,1981,4,Medical,6,18.0,1,0,0,2,2,4,3.0,4,3.0,No,1.0,34,0,Unknown,2, research scientist ,2,603.0,78.0,5628.0,16,0,1000000000
1388,nan370,51,Female,Single,1972,2,Medical,0,8.0,7,7,7,2,3,2,2.0,2,3.0,No,0.29190223133879506,6,0,travel_frequently,6, laboratory technician ,1,968.0,40.0,4257.0,14,0,1000000000
1389,1306,45,Female,Unknown,1978,3,Medical,3,22.0,0,0,0,2,2,3,3.0,3,4.0,No,0.2614841159737385,25,0,travel_frequently,4, manager ,5,364.0,65.72439986617077,13035.0,22,0,1000000000
1390,1364,27,Female,Married,1996,3,Medical,8,5.0,1,0,0,3,4,2,3.0,4,3.151499587705335,No,0.2744899026310592,11,1,Unknown,4, sales representative ,1,1291.0,98.0,6527.0,14,1,1000000000
1391,1368,18,Female,Single,2005,3,Unknown,1,0.0,0,0,0,4,4,3,4.0,3,3.0,No,0.2727831601465573,1,0,non-travel,5, laboratory technician ,1,1124.0,97.0,19305.0,15,0,1000000000
1392,1379,31,Female,Single,1992,3,Unknown,7,3.0,1,0,0,3,4,3,4.0,2,3.0,Yes,0.0,2,1,travel_frequently,3, sales representative ,1,703.0,90.0,11882.0,14,0,1000000000
1393,1427,31,Female,Single,1992,4,Life Sciences,1,11.255015707269486,1,0,0,2,3,2,3.0,1,3.1508172916860575,Yes,0.2824553741065326,1,0,travel_frequently,3, sales representative ,1,803.5589318020376,50.0,16154.0,12,0,1000000000
1394,1433,31,Female,Unknown,1992,3,Life Sciences,1,10.697508796273024,1,0,0,1,2,3,4.0,2,3.0,Yes,0.2758214800237786,8,0,travel_rarely,3, research scientist ,1,202.0,34.0,22262.0,12,0,1000000000
1395,1434,27,Male,Married,1996,1,Life Sciences,0,6.0,5,1,4,2,1,2,4.0,3,3.0,No,0.2792368072664138,11,0,travel_rarely,3, laboratory technician ,1,1377.0,91.0,7679.0,14,0,1000000000
1396,1458,39,Female,Single,1984,3,Unknown,2,11.0,1,0,0,1,1,2,4.0,2,4.0,Yes,1.0,2,1,Unknown,2, laboratory technician ,1,592.0,54.0,17181.0,23,0,1000000000
1397,1481,44,Female,Married,1979,5,Marketing,7,11.0,1,0,0,1,3,3,2.0,3,3.156087058576427,No,0.259850493952082,1,0,travel_frequently,4, sales executive ,2,383.0,79.0,9282.0,12,1,1000000000
1398,1482,30,Male,Unknown,1993,3,Unknown,1,1.0,1,0,0,2,3,2,2.0,3,3.0,No,0.28317468397381745,25,0,Unknown,2, research scientist ,1,990.0,66.13705351586604,7152.0,13,2,1000000000
1399,nan371,35,Male,Unknown,1988,1,Life Sciences,1,1.0,1,0,0,4,3,1,3.0,3,3.1543824461550685,No,0.0,26,1,travel_rarely,3, sales representative ,1,660.0,76.0,16192.0,13,1,1000000000
1400,1494,24,Male,Unknown,1999,3,Unknown,2,10.864971158903039,0,0,0,2,1,3,2.0,3,3.0,Yes,0.25537879868944685,9,0,travel_frequently,2, laboratory technician ,1,381.0,89.0,16998.0,11,0,1000000000
1401,nan372,24,Female,Married,1999,2,Unknown,1,1.0,1,0,0,4,2,3,2.7552875656833242,3,3.0,No,0.2741402883290593,13,1,Unknown,2, sales representative ,1,830.0,78.0,7103.0,13,1,1000000000
1402,1504,28,Male,Single,1995,2,Medical,7,8.0,0,0,0,3,1,3,2.0,2,3.1558220880266865,Yes,0.0,2,1,Unknown,2, laboratory technician ,1,289.0,65.67485897839713,5355.0,11,0,1000000000
1403,nan373,28,Male,Unknown,1995,3,Life Sciences,1,1.0,1,0,0,1,3,4,1.0,2,3.0,No,0.29062350455518954,1,0,travel_rarely,2, research scientist ,1,1423.0,72.0,12530.0,14,1,1000000000
1404,1515,33,Male,Unknown,1990,5,Unknown,2,14.0,0,0,0,4,3,1,3.0,3,3.0,No,0.2663296229890422,8,1,Unknown,6, healthcare representative ,2,516.0,69.0,22049.0,17,0,1000000000
1405,1525,39,Female,Single,1984,3,Unknown,4,9.0,2,2,2,2,2,4,3.0,3,3.147467661179955,No,0.297911761689322,6,0,travel_rarely,3, manufacturing director ,3,1089.0,32.0,9150.0,18,0,1000000000
1406,1542,42,Male,Married,1981,3,Medical,4,11.631915789971762,1,0,0,3,2,2,2.7245722631878886,2,3.1493750445346516,No,0.2837116147721472,2,1,Unknown,3, laboratory technician ,1,1210.0,68.0,24052.0,14,1,1000000000
1407,1558,29,Male,Married,1994,3,Unknown,6,11.0659626843837,1,0,0,3,3,1,2.0,4,3.0,No,0.0,9,0,travel_rarely,2, research scientist ,1,598.0,91.0,22376.0,18,2,1000000000
1408,1564,35,Male,Unknown,1988,3,Unknown,1,11.430061842742113,3,1,2,4,1,2,3.0,2,3.0,No,0.0,1,0,travel_rarely,3, laboratory technician ,1,992.0,68.0,21731.0,19,0,1000000000
1409,nan374,35,Female,Unknown,1988,3,Unknown,1,1.0,1,0,0,1,1,4,3.0,3,3.0,Yes,0.26131701194217516,14,1,travel_rarely,2, laboratory technician ,1,104.0,69.0,26619.0,12,1,1000000000
1410,1577,34,Male,Single,1989,4,Medical,1,10.954028303900254,1,0,0,1,4,3,2.804415455698211,3,3.0,No,0.28174111246514705,13,0,Unknown,4, research scientist ,1,479.0,35.0,22061.0,13,0,1000000000
1411,1581,26,Female,Unknown,1997,3,Unknown,1,1.0,1,0,0,1,4,1,3.0,3,4.0,No,0.2609708472190722,3,1,travel_rarely,5, research scientist ,1,474.0,89.0,11133.0,21,0,1000000000
1412,nan375,36,Female,Single,1987,4,Life Sciences,6,11.330216458798104,1,0,0,2,3,1,3.0,3,3.0,No,0.0,1,1,travel_rarely,5, sales executive ,2,884.0,73.0,21447.0,13,0,1000000000
1413,1591,50,Male,Married,1973,3,Marketing,4,10.755696039393824,1,0,0,2,3,3,3.0,3,3.1553600073804473,No,1.0,24,0,Unknown,2, manager ,5,264.0,59.0,19519.0,16,1,1000000000
1414,nan376,42,Male,Unknown,1981,2,Unknown,8,24.0,1,0,1,4,4,4,3.0,2,4.0,No,0.0,9,0,travel_rarely,2, manager ,5,1059.0,93.0,26362.0,22,0,1000000000
1415,1601,35,Male,Unknown,1988,2,Life Sciences,1,11.760468715440714,1,0,1,3,4,4,2.0,2,3.0,No,0.0,7,0,Unknown,5, laboratory technician ,1,1349.0,63.0,7713.0,18,1,1000000000
1416,1602,46,Male,Unknown,1977,4,Life Sciences,1,27.0,26,0,12,4,1,2,1.0,4,3.0,No,0.2687392348964283,1,0,travel_rarely,5, manager ,4,563.0,56.0,3156.0,15,0,1000000000
1417,1624,18,Female,Single,2005,2,Medical,1,0.0,0,0,0,2,4,3,4.0,3,3.0,Yes,1.0,3,1,travel_frequently,2, sales representative ,1,544.0,70.0,18420.0,12,0,1000000000
1418,1669,29,Male,Divorced,1994,3,Unknown,1,10.0,10,0,9,1,2,2,2.0,2,3.148972776655937,No,1.0,5,1,Unknown,3, sales executive ,2,991.0,43.0,3356.0,13,1,1000000000
1419,1673,31,Female,Unknown,1992,4,Life Sciences,1,10.0,10,0,2,1,4,1,2.7339130061719152,3,3.0,No,0.0,5,1,Unknown,2, sales executive ,2,1112.0,67.0,22589.0,11,2,1000000000
1420,1678,41,Male,Single,1982,2,Unknown,3,21.0,2,0,2,4,3,4,3.0,3,3.0,No,0.27497048504884813,23,1,travel_rarely,2, sales executive ,3,1206.0,80.0,11591.0,16,0,1000000000
1421,nan377,38,Female,Unknown,1985,2,Unknown,7,7.0,0,0,0,4,3,4,2.6912730989035576,3,3.0,No,0.28344657544101026,4,1,travel_rarely,5, laboratory technician ,1,1495.0,87.0,26176.0,19,1,1000000000
1422,nan378,32,Male,Single,1991,4,Life Sciences,1,1.0,1,0,0,4,2,1,3.0,3,3.0,Yes,0.0,2,1,travel_rarely,2, laboratory technician ,1,1259.0,95.0,24852.0,12,0,1000000000
1423,1697,60,Male,Divorced,1963,4,Unknown,3,19.0,1,0,0,3,4,3,4.0,1,4.0,No,0.0,1,0,Unknown,2, healthcare representative ,3,803.6820242082371,92.0,20467.0,20,1,1000000000
1424,1714,24,Male,Married,1999,1,Unknown,1,1.0,1,0,0,4,3,3,3.0,1,3.155911997343637,Yes,0.0,22,1,Unknown,2, human resources ,1,240.0,58.0,11585.0,11,1,1000000000
1425,1724,40,Female,Unknown,1983,2,Life Sciences,2,18.0,1,0,0,2,1,2,3.0,3,3.0,No,1.0,8,1,travel_rarely,3, manufacturing director ,2,369.0,92.0,5041.0,16,1,1000000000
1426,nan379,30,Male,Married,1993,1,Unknown,1,10.0,10,0,8,2,4,2,2.0,3,3.0,No,0.0,21,1,travel_rarely,2, research scientist ,1,793.0,33.0,3811.0,12,1,1000000000
1427,1731,47,Male,Unknown,1976,4,Marketing,7,4.0,1,0,0,3,2,4,1.0,3,3.0,No,0.0,2,1,non-travel,3, sales executive ,2,543.0,87.0,3536.0,11,1,1000000000
1428,nan380,32,Male,Single,1991,2,Unknown,6,10.0,0,0,0,1,2,2,3.0,1,3.0,Yes,0.27940728521334834,1,0,travel_rarely,2, sales executive ,2,964.0,66.11996297701377,12147.0,15,0,1000000000
1429,1744,45,Female,Married,1978,3,Life Sciences,4,9.0,5,0,3,4,3,3,4.0,1,4.0,No,0.2659888790678073,41,1,travel_rarely,2, human resources ,3,176.0,56.0,6595.0,21,2,1000000000
1430,1755,34,Male,Married,1989,4,Unknown,0,6.0,5,1,2,4,4,1,3.0,4,3.0,No,1.0,2,0,Unknown,3, research scientist ,1,181.0,97.0,5586.0,14,3,1000000000
1431,1758,33,Female,Unknown,1990,3,Unknown,2,10.707091872169148,0,0,0,1,1,3,2.0,3,4.0,Yes,1.0,16,1,Unknown,2, sales executive ,3,211.0,74.0,10092.0,20,0,1000000000
1432,1761,31,Male,Married,1992,4,Unknown,2,11.510679525365534,1,0,0,1,3,1,3.0,3,3.0,Yes,0.2798121839372518,16,1,travel_rarely,2, sales executive ,3,1079.0,70.0,19002.0,13,3,1000000000
1433,nan381,29,Female,Divorced,1994,3,Technical Degree,1,11.058550769255156,1,0,0,4,1,3,3.0,2,3.0,No,0.2592390874383184,4,1,travel_rarely,2, research scientist ,1,590.0,91.0,10007.0,13,1,1000000000
1434,1763,30,Male,Married,1993,3,Unknown,3,10.0,7,1,7,3,3,3,3.0,4,3.0,No,0.0,16,0,Unknown,3, healthcare representative ,2,305.0,58.0,9128.0,16,1,1000000000
1435,1766,38,Male,Married,1985,3,Medical,3,11.282587741896503,1,1,0,2,4,3,3.0,1,3.0,No,0.27865621939907287,18,1,travel_rarely,2, healthcare representative ,2,833.0,60.0,24539.0,16,1,1000000000
1436,nan382,43,Male,Unknown,1980,3,Technical Degree,9,6.0,1,0,0,3,3,4,3.0,2,3.0,Yes,1.0,17,0,Unknown,4, research scientist ,1,807.0,38.0,15587.0,16,1,1000000000
1437,nan383,55,Male,Married,1968,3,Unknown,8,34.0,1,0,0,3,1,2,3.0,2,3.0,No,0.0,44,0,travel_rarely,2, research director ,5,478.0,60.0,19805.0,12,3,1000000000
1438,nan384,21,Male,Single,2002,1,Marketing,1,10.822420112401295,1,1,0,2,2,2,3.0,3,3.0,Yes,0.28027641152746313,7,1,Unknown,3, sales representative ,1,337.0,31.0,4567.0,13,0,1000000000
1439,1783,22,Female,Unknown,2001,1,Medical,1,1.0,1,0,0,3,1,3,3.0,3,3.0,Yes,1.0,45,1,travel_rarely,6, laboratory technician ,1,1294.0,79.0,15999.0,17,0,1000000000
1440,nan385,37,Male,Divorced,1986,2,Other,2,19.0,10,4,7,3,2,3,2.0,3,3.0,No,0.0,8,1,travel_rarely,4, human resources ,2,1239.0,89.0,12832.0,13,0,1000000000
1441,nan386,42,Male,Married,1981,3,Unknown,5,10.0,0,0,0,2,1,3,2.0,4,3.152143637215708,No,0.0,13,0,travel_rarely,2, healthcare representative ,2,1128.0,95.0,5696.0,18,2,1000000000
1442,1839,18,Female,Single,2005,3,Unknown,1,0.0,0,0,0,2,3,3,1.0,3,3.0,No,0.30859385444885046,14,1,Unknown,4, research scientist ,1,1431.0,33.0,8018.0,16,0,1000000000
1443,1842,31,Male,Married,1992,5,Human Resources,0,2.0,1,0,0,4,1,3,3.0,4,3.0,Yes,0.0,18,1,travel_rarely,4, human resources ,1,359.0,89.0,21495.0,17,0,1000000000
1444,1847,36,Female,Unknown,1987,4,Unknown,4,10.909837405930167,1,0,0,4,2,4,3.0,3,4.0,No,1.0,2,1,travel_rarely,2, research scientist ,2,430.0,73.0,19573.0,22,1,1000000000
1445,1853,32,Male,Unknown,1991,4,Marketing,8,11.732255248208803,0,0,0,4,4,3,4.0,3,3.0,No,0.28122917326804026,10,1,travel_frequently,2, sales executive ,2,1318.0,79.0,26075.0,13,0,1000000000
1446,nan387,29,Male,Divorced,1994,1,Life Sciences,8,11.0,7,1,6,4,3,4,2.7564088017132953,1,3.1548010650358993,No,0.0,29,0,Unknown,3, healthcare representative ,2,726.0,93.0,21143.0,17,2,1000000000
1447,1860,42,Male,Unknown,1981,3,Unknown,4,11.568897363104885,0,0,0,4,3,4,3.0,3,3.1497189141944153,No,0.0,8,1,travel_rarely,3, laboratory technician ,1,1142.0,66.23734511403252,13624.0,13,0,1000000000
1448,1865,29,Male,Married,1994,1,Unknown,1,10.838054418838043,1,0,0,4,2,4,3.0,2,3.0,No,0.0,6,1,travel_rarely,3, human resources ,1,352.0,87.0,15434.0,11,0,1000000000
1449,nan388,29,Male,Unknown,1994,2,Unknown,1,1.0,1,1,0,4,4,2,2.0,2,3.15311282729452,Yes,1.0,24,0,Unknown,3, research scientist ,1,803.5990482684579,73.0,14753.0,24,0,1000000000
1450,1875,28,Female,Unknown,1995,3,Medical,1,1.0,1,0,0,2,2,4,3.0,3,3.0,No,0.0,3,1,travel_rarely,3, sales representative ,1,1172.0,78.0,3692.0,19,1,1000000000
1451,1876,30,Male,Unknown,1993,3,Unknown,1,11.387199208611644,1,0,0,2,4,3,2.0,3,3.0,Yes,0.26827890889670386,9,0,Unknown,3, sales representative ,1,945.0,89.0,16019.0,13,0,1000000000
1452,nan389,22,Male,Single,2001,1,Life Sciences,1,1.0,1,0,0,4,2,1,3.0,3,4.0,Yes,0.2653043610041668,7,1,travel_rarely,2, research scientist ,1,391.0,75.0,26092.0,23,0,1000000000
1453,1893,26,Female,Unknown,1997,2,Life Sciences,1,1.0,1,1,0,2,3,3,2.0,2,3.0,No,1.0,1,0,Unknown,3, research scientist ,1,482.0,90.0,14908.0,13,1,1000000000
1454,1903,44,Male,Unknown,1979,4,Unknown,2,10.0,2,2,2,2,1,4,3.0,4,3.0,No,0.2556784465297381,1,1,travel_rarely,5, healthcare representative ,2,170.0,78.0,9364.0,15,1,1000000000
1455,1928,29,Male,Single,1994,3,Technical Degree,1,1.0,1,0,0,3,1,4,2.7776008543257547,4,3.0,Yes,0.0,24,1,travel_frequently,3, sales representative ,1,746.0,45.0,10642.0,17,0,1000000000
1456,1933,28,Female,Unknown,1995,2,Marketing,3,6.0,2,2,2,4,3,4,3.0,3,3.0,Yes,1.0,13,1,travel_rarely,0, sales executive ,2,1475.0,84.0,23352.0,11,0,1000000000
1457,1935,56,Female,Married,1967,5,Unknown,4,11.84831210484345,0,0,0,4,1,3,3.0,2,3.0,No,0.2796434963551281,11,1,travel_rarely,3, sales executive ,2,1443.0,89.0,20328.0,16,1,1000000000
1458,1936,39,Male,Married,1984,2,Unknown,1,10.0,10,7,9,1,1,4,3.0,3,4.0,No,0.0,9,1,travel_rarely,3, manufacturing director ,2,867.0,87.0,12315.0,25,1,1000000000
1459,1938,58,Female,Unknown,1965,3,Unknown,4,11.071848585736756,1,0,0,4,4,3,2.0,3,3.0,No,1.0,21,1,Unknown,2, manager ,4,605.0,72.0,11761.0,13,1,1000000000
1460,1943,42,Male,Divorced,1981,4,Marketing,3,14.0,0,0,0,2,4,3,3.0,3,3.1555640565191796,No,0.26050506114439165,12,0,travel_rarely,4, sales executive ,2,419.0,77.0,2900.0,12,2,1000000000
1461,1944,27,Female,Married,1996,3,Unknown,1,11.749198387957097,1,0,0,1,2,1,3.0,2,3.0,Yes,0.0,22,0,Unknown,2, human resources ,1,1337.0,58.0,19555.0,12,0,1000000000
1462,1961,38,Male,Single,1985,3,Unknown,4,20.0,1,0,0,1,1,1,2.0,2,3.0,No,0.2893270231840008,1,1,travel_rarely,3, sales representative ,1,1404.0,59.0,11473.0,14,0,1000000000
1463,1966,32,Male,Unknown,1991,4,Life Sciences,8,11.782469679913273,1,0,0,4,4,2,3.0,2,4.0,No,0.0,5,1,Unknown,1, manufacturing director ,2,1373.0,56.0,10138.0,24,0,1000000000
1464,1974,31,Female,Unknown,1992,1,Medical,1,11.6927463579534,1,0,0,4,4,3,3.0,1,3.0,No,0.28923582069864745,2,1,Unknown,4, laboratory technician ,1,1276.0,59.0,17536.0,11,3,1000000000
1465,nan390,25,Female,Unknown,1998,3,Unknown,4,6.0,2,1,2,3,2,3,3.0,3,3.0,No,0.0,2,0,travel_rarely,3, human resources ,1,309.0,82.0,19655.0,14,0,1000000000
1466,2012,40,Male,Married,1983,4,Unknown,8,8.0,1,0,0,1,4,3,2.0,3,3.0,No,0.0,44,1,Unknown,3, laboratory technician ,1,543.0,83.0,4060.0,19,2,1000000000
1467,nan391,39,Male,Unknown,1984,3,Unknown,2,10.609350458815772,6,1,3,4,4,3,2.0,3,3.0,No,0.24996011465591408,9,0,non-travel,3, manager ,5,105.0,87.0,15302.0,13,0,1000000000
1468,2023,23,Male,Married,2000,3,Unknown,1,11.101190985311018,1,1,0,4,1,1,2.791178909139805,3,3.0,Yes,0.0,9,0,Unknown,3, sales representative ,1,638.0,33.0,26956.0,19,1,1000000000
1469,2040,35,Female,Single,1988,4,Life Sciences,1,11.571500589573192,9,1,7,3,4,3,2.7468927048491736,3,3.0,No,1.0,26,0,travel_rarely,2, human resources ,3,1146.0,31.0,16642.0,16,0,1000000000
1470,1541,34,Male,Unknown,1989,2,Technical Degree,0,12.0,11,5,7,2,3,2,3.0,3,4.0,No,1.0,7,1,travel_rarely,4, sales representative ,1,1440.0,55.0,4944.0,25,1,1000000000
1471,1947,28,Male,Single,1995,3,Medical,1,5.0,5,1,4,3,3,3,2.0,3,3.0,No,0.0,16,0,non-travel,3, research scientist ,1,1103.0,49.0,2122.0,14,0,1000000000
1472,nan392,41,Male,Unknown,1982,4,Unknown,1,10.821417647943333,22,0,4,4,2,2,3.0,3,3.0,No,0.2547249220489175,2,1,Unknown,2, manager ,4,334.0,88.0,15896.0,19,0,1000000000
1473,nan29,39,Male,Unknown,1984,3,Unknown,0,19.0,18,3,7,3,4,1,2.0,4,3.1479412762285337,No,0.0,1,1,travel_rarely,5, healthcare representative ,3,1132.0,48.0,10942.0,17,3,1000000000
1474,nan394,43,Male,Unknown,1980,3,Unknown,1,11.420745148365368,25,3,9,1,2,3,2.7456889031248126,2,3.0,No,0.0,12,1,Unknown,3, research director ,4,982.0,66.13184179698546,4345.0,11,1,1000000000
1475,524,31,Female,Married,1992,2,Unknown,1,13.0,13,3,12,2,1,2,1.0,3,3.0,No,0.0,7,1,Unknown,5, manufacturing director ,2,480.0,31.0,4156.0,12,1,1000000000
1476,569,50,Male,Married,1973,4,Life Sciences,0,28.0,27,15,7,2,3,2,3.0,2,3.0,No,0.0,29,1,travel_rarely,2, manager ,4,1099.0,88.0,9314.0,15,1,1000000000
1477,1044,33,Female,Unknown,1990,1,Life Sciences,0,11.473280134246536,2,2,2,2,4,4,2.0,2,3.0,No,0.270853122656314,8,0,non-travel,2, sales representative ,1,1038.0,88.0,21437.0,19,0,1000000000
1478,1069,46,Male,Unknown,1977,4,Medical,9,23.0,2,2,2,4,4,4,3.0,3,3.0,No,0.0,1,1,Unknown,0, research director ,5,430.0,40.0,21445.0,17,2,1000000000
1479,1131,21,Female,Single,2002,1,Unknown,1,2.0,2,2,2,4,2,3,4.0,2,3.0,No,1.0,25,1,Unknown,6, research scientist ,1,984.0,70.0,25326.0,11,0,1000000000
1480,1135,31,Male,Married,1992,3,Unknown,0,3.0,2,2,2,3,4,1,3.0,4,3.152630522297829,No,0.0,20,0,travel_frequently,4, sales representative ,1,793.0,67.0,21981.0,12,1,1000000000
1481,1157,33,Female,Single,1990,4,Unknown,0,6.0,5,0,3,1,1,1,3.0,3,3.0,Yes,0.2675676819351273,9,1,Unknown,3, sales executive ,2,603.0,77.0,18385.0,17,0,1000000000
1482,1160,31,Male,Unknown,1992,3,Medical,1,11.320929310248884,2,2,2,3,3,3,2.0,3,3.0,Yes,0.0,15,0,Unknown,5, laboratory technician ,1,874.0,72.0,6233.0,12,1,1000000000
1483,1161,37,Female,Unknown,1986,2,Unknown,7,9.0,6,1,3,3,4,3,3.0,2,3.0,No,0.0,25,0,travel_rarely,2, healthcare representative ,2,367.0,52.0,17171.0,13,2,1000000000
1484,1162,27,Male,Married,1996,3,Unknown,1,4.0,4,2,2,4,3,3,3.0,2,3.1558223046550786,No,0.0,6,0,travel_rarely,0, research scientist ,1,199.0,55.0,7950.0,13,1,1000000000
1485,1185,35,Male,Married,1988,4,Other,1,2.0,2,2,2,4,4,2,4.0,2,3.0,No,0.28700328899739935,4,1,travel_frequently,2, laboratory technician ,1,803.5332402392343,47.0,26537.0,13,1,1000000000
1486,nan262,56,Female,Divorced,1967,4,Unknown,4,28.0,5,4,2,4,1,4,3.0,3,3.0,No,0.0,4,0,Unknown,2, manager ,5,718.0,92.0,18575.0,13,1,1000000000
1487,1778,43,Male,Unknown,1980,3,Life Sciences,0,10.738364766851673,9,1,8,2,4,2,3.0,3,3.0,No,0.0,2,1,travel_rarely,5, human resources ,1,244.0,97.0,5033.0,13,0,1000000000
1488,1797,35,Male,Unknown,1988,3,Unknown,1,10.792589038368416,10,7,7,3,4,4,3.0,3,3.0,Yes,0.25580414514848476,27,1,Unknown,2, sales executive ,2,303.0,84.0,13492.0,18,0,1000000000
1489,1816,30,Female,Single,1993,3,Medical,9,9.0,7,0,2,4,3,2,3.0,3,3.0,No,0.0,47,0,Unknown,3, manufacturing director ,3,1092.0,64.0,2739.0,14,0,1000000000
1490,1821,46,Female,Married,1977,2,Medical,4,13.0,9,3,7,4,2,4,4.0,3,4.0,Yes,0.0,21,0,travel_rarely,2, healthcare representative ,2,261.0,66.0,10842.0,22,1,1000000000
1491,nan396,45,Female,Married,1978,4,Unknown,4,10.0,8,5,7,4,3,2,4.0,3,4.0,No,0.27030172739750064,48,1,non-travel,3, sales executive ,2,589.0,67.0,19665.0,22,2,1000000000
1492,1869,46,Female,Unknown,1977,3,Life Sciences,5,14.0,8,0,7,3,2,3,3.0,3,4.0,Yes,0.27524852513882986,10,0,Unknown,2, sales executive ,3,803.6003416385622,64.0,14011.0,21,3,1000000000
1493,1898,27,Female,Single,1996,2,Unknown,0,9.0,8,0,7,1,3,2,2.0,4,3.0,No,0.0,2,1,travel_rarely,5, sales executive ,2,511.0,89.0,26997.0,14,0,1000000000
